year,month,state,frequency,sentiment
2018,7,NM,0.0,
2018,8,NM,2.0,0.311458333333333
2018,9,NM,0.0,
2018,10,NM,0.0,
2018,11,NM,0.0,
2018,12,NM,0.0,
2019,1,NM,0.0,
2019,2,NM,0.0,
2019,3,NM,0.0,
2019,4,NM,0.0,
2019,5,NM,0.0,
2019,6,NM,1.0,0.0821428571428571
2019,7,NM,1.0,0.240625
2019,8,NM,0.0,
2019,9,NM,0.0,
2019,10,NM,0.0,
2019,11,NM,0.0,
2019,12,NM,0.0,
2020,1,NM,0.0,
2012,1,NY,0.0,
2012,2,NY,0.0,
2012,3,NY,0.0,
2012,4,NY,0.0,
2012,5,NY,0.0,
2012,6,NY,0.0,
2012,7,NY,0.0,
2012,8,NY,0.0,
2012,9,NY,0.0,
2012,10,NY,0.0,
2012,11,NY,0.0,
2012,12,NY,0.0,
2013,1,NY,0.0,
2013,2,NY,0.0,
2013,3,NY,0.0,
2013,4,NY,0.0,
2013,5,NY,0.0,
2013,6,NY,0.0,
2013,7,NY,0.0,
2013,8,NY,0.0,
2013,9,NY,0.0,
2013,10,NY,0.0,
2013,11,NY,0.0,
2013,12,NY,0.0,
2014,1,NY,0.0,
2014,2,NY,0.0,
2014,3,NY,0.0,
2014,4,NY,0.0,
2014,5,NY,0.0,
2014,6,NY,0.0,
2014,7,NY,0.0,
2014,8,NY,0.0,
2014,9,NY,0.0,
2014,10,NY,0.0,
2014,11,NY,0.0,
2014,12,NY,0.0,
2015,1,NY,0.0,
2015,2,NY,0.0,
2015,3,NY,0.0,
2015,4,NY,0.0,
2015,5,NY,0.0,
2015,6,NY,0.0,
2015,7,NY,0.0,
2015,8,NY,0.0,
2015,9,NY,0.0,
2015,10,NY,0.0,
2015,11,NY,0.0,
2015,12,NY,0.0,
2016,1,NY,0.0,
2016,2,NY,0.0,
2016,3,NY,0.0,
2016,4,NY,0.0,
2016,5,NY,0.0,
2016,6,NY,0.0,
2016,7,NY,0.0,
2016,8,NY,0.0,
2016,9,NY,0.0,
2016,10,NY,0.0,
2016,11,NY,0.0,
2016,12,NY,0.0,
2017,1,NY,0.0,
2017,2,NY,0.0,
2017,3,NY,0.0,
2017,4,NY,0.0,
2017,5,NY,0.0,
2017,6,NY,0.0,
2017,7,NY,11.0,0.270909090909091
2017,8,NY,12.0,0.133101851851852
2017,9,NY,8.0,0.129024621212121
2017,10,NY,6.0,0.18344696969697
2017,11,NY,10.0,0.101638257575758
2017,12,NY,7.0,0.184801587301587
2018,1,NY,2.0,0.09375
2018,2,NY,8.0,0.0374794823232323
2018,3,NY,20.0,0.123888888888889
2018,4,NY,7.0,0.0776190476190476
2018,5,NY,8.0,0.055
2018,6,NY,2.0,-0.025
2018,7,NY,13.0,0.190699300699301
2018,8,NY,7.0,0.0952741702741703
2018,9,NY,4.0,0.14125
2018,10,NY,8.0,0.1734375
2018,11,NY,0.0,
2018,12,NY,0.0,
2019,1,NY,0.0,
2019,2,NY,0.0,
2019,3,NY,0.0,
2019,4,NY,0.0,
2019,5,NY,0.0,
2019,6,NY,7.0,0.213095238095238
2019,7,NY,30.0,0.138646885521886
2019,8,NY,0.0,
2019,9,NY,0.0,
2019,10,NY,0.0,
2019,11,NY,0.0,
2019,12,NY,0.0,
2020,1,NY,0.0,
2012,1,NC,0.0,
2012,2,NC,0.0,
2012,3,NC,0.0,
2012,4,NC,0.0,
2012,5,NC,0.0,
2012,6,NC,0.0,
2012,7,NC,0.0,
2012,8,NC,0.0,
2012,9,NC,0.0,
2012,10,NC,0.0,
2012,11,NC,0.0,
2012,12,NC,0.0,
2013,1,NC,0.0,
2013,2,NC,0.0,
2013,3,NC,0.0,
2013,4,NC,0.0,
2013,5,NC,0.0,
2013,6,NC,0.0,
2013,7,NC,0.0,
2013,8,NC,0.0,
2013,9,NC,0.0,
2013,10,NC,0.0,
2013,11,NC,0.0,
2013,12,NC,0.0,
2014,1,NC,0.0,
2014,2,NC,0.0,
2014,3,NC,0.0,
2014,4,NC,0.0,
2014,5,NC,0.0,
2014,6,NC,0.0,
2014,7,NC,0.0,
2014,8,NC,0.0,
2014,9,NC,0.0,
2014,10,NC,0.0,
2014,11,NC,0.0,
2014,12,NC,0.0,
2015,1,NC,0.0,
2015,2,NC,0.0,
2015,3,NC,0.0,
2015,4,NC,0.0,
2015,5,NC,0.0,
2015,6,NC,0.0,
2015,7,NC,0.0,
2015,8,NC,0.0,
2015,9,NC,0.0,
2015,10,NC,0.0,
2015,11,NC,0.0,
2015,12,NC,0.0,
2016,1,NC,0.0,
2016,2,NC,0.0,
2016,3,NC,0.0,
2016,4,NC,0.0,
2016,5,NC,0.0,
2016,6,NC,0.0,
2016,7,NC,0.0,
2016,8,NC,0.0,
2016,9,NC,0.0,
2016,10,NC,0.0,
2016,11,NC,0.0,
2016,12,NC,0.0,
2017,1,NC,0.0,
2017,2,NC,0.0,
2017,3,NC,0.0,
2017,4,NC,0.0,
2017,5,NC,0.0,
2017,6,NC,0.0,
2017,7,NC,9.0,0.0393217893217893
2017,8,NC,5.0,0.32
2017,9,NC,10.0,0.145170454545455
2017,10,NC,10.0,0.088
2017,11,NC,2.0,-0.0125
2017,12,NC,5.0,0.113214285714286
2018,1,NC,5.0,0.222533333333333
2018,2,NC,14.0,0.0961582341269841
2018,3,NC,18.0,0.0823242933537051
2018,4,NC,16.0,0.22778014520202
2018,5,NC,3.0,0.05
2018,6,NC,5.0,0.08
2018,7,NC,2.0,0.0658333333333333
2018,8,NC,7.0,0.0800595238095238
2018,9,NC,11.0,0.0880681818181818
2018,10,NC,6.0,0.250763888888889
2018,11,NC,0.0,
2018,12,NC,0.0,
2019,1,NC,0.0,
2019,2,NC,0.0,
2019,3,NC,0.0,
2019,4,NC,0.0,
2019,5,NC,0.0,
2019,6,NC,14.0,0.0755319264069264
2019,7,NC,19.0,0.132983056599833
2019,8,NC,0.0,
2019,9,NC,0.0,
2019,10,NC,0.0,
2019,11,NC,0.0,
2019,12,NC,0.0,
2020,1,NC,0.0,
2012,1,ND,0.0,
2012,2,ND,0.0,
2012,3,ND,0.0,
2012,4,ND,0.0,
2012,5,ND,0.0,
2012,6,ND,0.0,
2012,7,ND,0.0,
2012,8,ND,0.0,
2012,9,ND,0.0,
2012,10,ND,0.0,
2012,11,ND,0.0,
2012,12,ND,0.0,
2013,1,ND,0.0,
2013,2,ND,0.0,
2013,3,ND,0.0,
2013,4,ND,0.0,
2013,5,ND,0.0,
2013,6,ND,0.0,
2013,7,ND,0.0,
2013,8,ND,0.0,
2013,9,ND,0.0,
2013,10,ND,0.0,
2013,11,ND,0.0,
2013,12,ND,0.0,
2014,1,ND,0.0,
2014,2,ND,0.0,
2014,3,ND,0.0,
2014,4,ND,0.0,
2014,5,ND,0.0,
2014,6,ND,0.0,
2014,7,ND,0.0,
2014,8,ND,0.0,
2014,9,ND,0.0,
2014,10,ND,0.0,
2014,11,ND,0.0,
2014,12,ND,0.0,
2015,1,ND,0.0,
2015,2,ND,0.0,
2015,3,ND,0.0,
2015,4,ND,0.0,
2015,5,ND,0.0,
2015,6,ND,0.0,
2015,7,ND,0.0,
2015,8,ND,0.0,
2015,9,ND,0.0,
2015,10,ND,0.0,
2015,11,ND,0.0,
2015,12,ND,0.0,
2016,1,ND,0.0,
2016,2,ND,0.0,
2016,3,ND,0.0,
2016,4,ND,0.0,
2016,5,ND,0.0,
2016,6,ND,0.0,
2016,7,ND,0.0,
2016,8,ND,0.0,
2016,9,ND,0.0,
2016,10,ND,0.0,
2016,11,ND,0.0,
2016,12,ND,0.0,
2017,1,ND,0.0,
2017,2,ND,0.0,
2017,3,ND,0.0,
2017,4,ND,0.0,
2017,5,ND,0.0,
2017,6,ND,0.0,
2017,7,ND,2.0,0.0
2017,8,ND,0.0,
2017,9,ND,0.0,
2017,10,ND,0.0,
2017,11,ND,0.0,
2017,12,ND,0.0,
2018,1,ND,0.0,
2018,2,ND,0.0,
2018,3,ND,0.0,
2018,4,ND,0.0,
2018,5,ND,0.0,
2018,6,ND,0.0,
2018,7,ND,0.0,
2018,8,ND,0.0,
2018,9,ND,0.0,
2018,10,ND,0.0,
2018,11,ND,0.0,
2018,12,ND,0.0,
2019,1,ND,0.0,
2019,2,ND,0.0,
2019,3,ND,0.0,
2019,4,ND,0.0,
2019,5,ND,0.0,
2019,6,ND,0.0,
2019,7,ND,0.0,
2019,8,ND,0.0,
2019,9,ND,0.0,
2019,10,ND,0.0,
2019,11,ND,0.0,
2019,12,ND,0.0,
2020,1,ND,0.0,
2012,1,OH,0.0,
2012,2,OH,0.0,
2012,3,OH,0.0,
2012,4,OH,0.0,
2012,5,OH,0.0,
2012,6,OH,0.0,
2012,7,OH,0.0,
2012,8,OH,0.0,
2012,9,OH,0.0,
2012,10,OH,0.0,
2012,11,OH,0.0,
2012,12,OH,0.0,
2013,1,OH,0.0,
2013,2,OH,0.0,
2013,3,OH,0.0,
2013,4,OH,0.0,
2013,5,OH,0.0,
2013,6,OH,0.0,
2013,7,OH,0.0,
2013,8,OH,0.0,
2013,9,OH,0.0,
2013,10,OH,0.0,
2013,11,OH,0.0,
2013,12,OH,0.0,
2014,1,OH,0.0,
2014,2,OH,0.0,
2014,3,OH,0.0,
2014,4,OH,0.0,
2014,5,OH,0.0,
2014,6,OH,0.0,
2014,7,OH,0.0,
2014,8,OH,0.0,
2014,9,OH,0.0,
2014,10,OH,0.0,
2014,11,OH,0.0,
2014,12,OH,0.0,
2015,1,OH,0.0,
2015,2,OH,0.0,
2015,3,OH,0.0,
2015,4,OH,0.0,
2015,5,OH,0.0,
2015,6,OH,0.0,
2015,7,OH,0.0,
2015,8,OH,0.0,
2015,9,OH,0.0,
2015,10,OH,0.0,
2015,11,OH,0.0,
2015,12,OH,0.0,
2016,1,OH,0.0,
2016,2,OH,0.0,
2016,3,OH,0.0,
2016,4,OH,0.0,
2016,5,OH,0.0,
2016,6,OH,0.0,
2016,7,OH,0.0,
2016,8,OH,0.0,
2016,9,OH,0.0,
2016,10,OH,0.0,
2016,11,OH,0.0,
2016,12,OH,0.0,
2017,1,OH,0.0,
2017,2,OH,0.0,
2017,3,OH,0.0,
2017,4,OH,0.0,
2017,5,OH,0.0,
2017,6,OH,0.0,
2017,7,OH,59.0,0.0266242937853107
2017,8,OH,9.0,0.112037037037037
2017,9,OH,20.0,0.169255681818182
2017,10,OH,38.0,0.153092105263158
2017,11,OH,5.0,-0.02203125
2017,12,OH,2.0,0.0
2018,1,OH,8.0,0.0685193452380952
2018,2,OH,20.0,0.239781723484848
2018,3,OH,28.0,0.121503314393939
2018,4,OH,12.0,0.258641493055556
2018,5,OH,11.0,0.05192177456382
2018,6,OH,8.0,0.0719444444444444
2018,7,OH,14.0,0.262755681818182
2018,8,OH,22.0,0.27027318640955
2018,9,OH,34.0,0.0785212418300654
2018,10,OH,23.0,0.0309991216512956
2018,11,OH,0.0,
2018,12,OH,0.0,
2019,1,OH,0.0,
2019,2,OH,0.0,
2019,3,OH,0.0,
2019,4,OH,0.0,
2019,5,OH,0.0,
2019,6,OH,7.0,0.0804545454545454
2019,7,OH,21.0,0.129287518037518
2019,8,OH,0.0,
2019,9,OH,0.0,
2019,10,OH,0.0,
2019,11,OH,0.0,
2019,12,OH,0.0,
2020,1,OH,0.0,
2012,1,OK,0.0,
2012,2,OK,0.0,
2012,3,OK,0.0,
2012,4,OK,0.0,
2012,5,OK,0.0,
2012,6,OK,0.0,
2012,7,OK,0.0,
2012,8,OK,0.0,
2012,9,OK,0.0,
2012,10,OK,0.0,
2012,11,OK,0.0,
2012,12,OK,0.0,
2013,1,OK,0.0,
2013,2,OK,0.0,
2013,3,OK,0.0,
2013,4,OK,0.0,
2013,5,OK,0.0,
2013,6,OK,0.0,
2013,7,OK,0.0,
2013,8,OK,0.0,
2013,9,OK,0.0,
2013,10,OK,0.0,
2013,11,OK,0.0,
2013,12,OK,0.0,
2014,1,OK,0.0,
2014,2,OK,0.0,
2014,3,OK,0.0,
2014,4,OK,0.0,
2014,5,OK,0.0,
2014,6,OK,0.0,
2014,7,OK,0.0,
2014,8,OK,0.0,
2014,9,OK,0.0,
2014,10,OK,0.0,
2014,11,OK,0.0,
2014,12,OK,0.0,
2015,1,OK,0.0,
2015,2,OK,0.0,
2015,3,OK,0.0,
2015,4,OK,0.0,
2015,5,OK,0.0,
2015,6,OK,0.0,
2015,7,OK,0.0,
2015,8,OK,0.0,
2015,9,OK,0.0,
2015,10,OK,0.0,
2015,11,OK,0.0,
2015,12,OK,0.0,
2016,1,OK,0.0,
2016,2,OK,0.0,
2016,3,OK,0.0,
2016,4,OK,0.0,
2016,5,OK,0.0,
2016,6,OK,0.0,
2016,7,OK,0.0,
2016,8,OK,0.0,
2016,9,OK,0.0,
2016,10,OK,0.0,
2016,11,OK,0.0,
2016,12,OK,0.0,
2017,1,OK,0.0,
2017,2,OK,0.0,
2017,3,OK,0.0,
2017,4,OK,0.0,
2017,5,OK,0.0,
2017,6,OK,0.0,
2017,7,OK,2.0,0.0
2017,8,OK,0.0,
2017,9,OK,1.0,0.0
2017,10,OK,3.0,0.106060606060606
2017,11,OK,2.0,0.2375
2017,12,OK,0.0,
2018,1,OK,3.0,0.140252525252525
2018,2,OK,3.0,0.00494528619528619
2018,3,OK,4.0,0.15
2018,4,OK,4.0,-0.125
2018,5,OK,0.0,
2018,6,OK,1.0,0.0
2018,7,OK,0.0,
2018,8,OK,1.0,0.20625
2018,9,OK,0.0,
2018,10,OK,10.0,0.106363636363636
2018,11,OK,0.0,
2018,12,OK,0.0,
2019,1,OK,0.0,
2019,2,OK,0.0,
2019,3,OK,0.0,
2019,4,OK,0.0,
2019,5,OK,0.0,
2019,6,OK,0.0,
2019,7,OK,2.0,0.1975
2019,8,OK,0.0,
2019,9,OK,0.0,
2019,10,OK,0.0,
2019,11,OK,0.0,
2019,12,OK,0.0,
2020,1,OK,0.0,
2012,1,OR,0.0,
2012,2,OR,0.0,
2012,3,OR,0.0,
2012,4,OR,0.0,
2012,5,OR,0.0,
2012,6,OR,0.0,
2012,7,OR,0.0,
2012,8,OR,0.0,
2012,9,OR,0.0,
2012,10,OR,0.0,
2012,11,OR,0.0,
2012,12,OR,0.0,
2013,1,OR,0.0,
2013,2,OR,0.0,
2013,3,OR,0.0,
2013,4,OR,0.0,
2013,5,OR,0.0,
2013,6,OR,0.0,
2013,7,OR,0.0,
2013,8,OR,0.0,
2013,9,OR,0.0,
2013,10,OR,0.0,
2013,11,OR,0.0,
2013,12,OR,0.0,
2014,1,OR,0.0,
2014,2,OR,0.0,
2014,3,OR,0.0,
2014,4,OR,0.0,
2014,5,OR,0.0,
2014,6,OR,0.0,
2014,7,OR,0.0,
2014,8,OR,0.0,
2014,9,OR,0.0,
2014,10,OR,0.0,
2014,11,OR,0.0,
2014,12,OR,0.0,
2015,1,OR,0.0,
2015,2,OR,0.0,
2015,3,OR,0.0,
2015,4,OR,0.0,
2015,5,OR,0.0,
2015,6,OR,0.0,
2015,7,OR,0.0,
2015,8,OR,0.0,
2015,9,OR,0.0,
2015,10,OR,0.0,
2015,11,OR,0.0,
2015,12,OR,0.0,
2016,1,OR,0.0,
2016,2,OR,0.0,
2016,3,OR,0.0,
2016,4,OR,0.0,
2016,5,OR,0.0,
2016,6,OR,0.0,
2016,7,OR,0.0,
2016,8,OR,0.0,
2016,9,OR,0.0,
2016,10,OR,0.0,
2016,11,OR,0.0,
2016,12,OR,0.0,
2017,1,OR,0.0,
2017,2,OR,0.0,
2017,3,OR,0.0,
2017,4,OR,0.0,
2017,5,OR,0.0,
2017,6,OR,0.0,
2017,7,OR,9.0,0.023625140291807
2017,8,OR,6.0,0.0375
2017,9,OR,7.0,0.110714285714286
2017,10,OR,4.0,0.13125
2017,11,OR,1.0,0.354166666666667
2017,12,OR,0.0,
2018,1,OR,3.0,0.108888888888889
2018,2,OR,3.0,0.1625
2018,3,OR,5.0,0.12
2018,4,OR,2.0,0.258333333333333
2018,5,OR,7.0,0.355194805194805
2018,6,OR,1.0,0.25
2018,7,OR,1.0,0.09
2018,8,OR,2.0,0.0625
2018,9,OR,3.0,0.025
2018,10,OR,10.0,0.109444444444444
2018,11,OR,0.0,
2018,12,OR,0.0,
2019,1,OR,0.0,
2019,2,OR,0.0,
2019,3,OR,0.0,
2019,4,OR,0.0,
2019,5,OR,0.0,
2019,6,OR,5.0,0.126988636363636
2019,7,OR,1.0,0.0
2019,8,OR,0.0,
2019,9,OR,0.0,
2019,10,OR,0.0,
2019,11,OR,0.0,
2019,12,OR,0.0,
2020,1,OR,0.0,
2012,1,PA,0.0,
2012,2,PA,0.0,
2012,3,PA,0.0,
2012,4,PA,0.0,
2012,5,PA,0.0,
2012,6,PA,0.0,
2012,7,PA,0.0,
2012,8,PA,0.0,
2012,9,PA,0.0,
2012,10,PA,0.0,
2012,11,PA,0.0,
2012,12,PA,0.0,
2013,1,PA,0.0,
2013,2,PA,0.0,
2013,3,PA,0.0,
2013,4,PA,0.0,
2013,5,PA,0.0,
2013,6,PA,0.0,
2013,7,PA,0.0,
2013,8,PA,0.0,
2013,9,PA,0.0,
2013,10,PA,0.0,
2013,11,PA,0.0,
2013,12,PA,0.0,
2014,1,PA,0.0,
2014,2,PA,0.0,
2014,3,PA,0.0,
2014,4,PA,0.0,
2014,5,PA,0.0,
2014,6,PA,0.0,
2014,7,PA,0.0,
2014,8,PA,0.0,
2014,9,PA,0.0,
2014,10,PA,0.0,
2014,11,PA,0.0,
2014,12,PA,0.0,
2015,1,PA,0.0,
2015,2,PA,0.0,
2015,3,PA,0.0,
2015,4,PA,0.0,
2015,5,PA,0.0,
2015,6,PA,0.0,
2015,7,PA,0.0,
2015,8,PA,0.0,
2015,9,PA,0.0,
2015,10,PA,0.0,
2015,11,PA,0.0,
2015,12,PA,0.0,
2016,1,PA,0.0,
2016,2,PA,0.0,
2016,3,PA,0.0,
2016,4,PA,0.0,
2016,5,PA,0.0,
2016,6,PA,0.0,
2016,7,PA,0.0,
2016,8,PA,0.0,
2016,9,PA,0.0,
2016,10,PA,0.0,
2016,11,PA,0.0,
2016,12,PA,0.0,
2017,1,PA,0.0,
2017,2,PA,0.0,
2017,3,PA,0.0,
2017,4,PA,0.0,
2017,5,PA,0.0,
2017,6,PA,0.0,
2017,7,PA,12.0,0.142083333333333
2017,8,PA,18.0,0.230707070707071
2017,9,PA,6.0,0.0888888888888889
2017,10,PA,7.0,0.107142857142857
2017,11,PA,8.0,0.01875
2017,12,PA,8.0,0.202083333333333
2018,1,PA,27.0,0.177808641975309
2018,2,PA,24.0,0.104791666666667
2018,3,PA,10.0,0.130416666666667
2018,4,PA,7.0,0.336805555555556
2018,5,PA,6.0,0.240265151515151
2018,6,PA,3.0,0.0416666666666667
2018,7,PA,2.0,0.0958333333333333
2018,8,PA,3.0,0.0666666666666667
2018,9,PA,3.0,0.0
2018,10,PA,1.0,0.0958333333333333
2018,11,PA,0.0,
2018,12,PA,0.0,
2019,1,PA,0.0,
2019,2,PA,0.0,
2019,3,PA,0.0,
2019,4,PA,0.0,
2019,5,PA,0.0,
2019,6,PA,11.0,0.128835227272727
2019,7,PA,21.0,0.151762093726379
2019,8,PA,0.0,
2019,9,PA,0.0,
2019,10,PA,0.0,
2019,11,PA,0.0,
2019,12,PA,0.0,
2020,1,PA,0.0,
2012,1,RI,0.0,
2012,2,RI,0.0,
2012,3,RI,0.0,
2012,4,RI,0.0,
2012,5,RI,0.0,
2012,6,RI,0.0,
2012,7,RI,0.0,
2012,8,RI,0.0,
2012,9,RI,0.0,
2012,10,RI,0.0,
2012,11,RI,0.0,
2012,12,RI,0.0,
2013,1,RI,0.0,
2013,2,RI,0.0,
2013,3,RI,0.0,
2013,4,RI,0.0,
2013,5,RI,0.0,
2013,6,RI,0.0,
2013,7,RI,0.0,
2013,8,RI,0.0,
2013,9,RI,0.0,
2013,10,RI,0.0,
2013,11,RI,0.0,
2013,12,RI,0.0,
2014,1,RI,0.0,
2014,2,RI,0.0,
2014,3,RI,0.0,
2014,4,RI,0.0,
2014,5,RI,0.0,
2014,6,RI,0.0,
2014,7,RI,0.0,
2014,8,RI,0.0,
2014,9,RI,0.0,
2014,10,RI,0.0,
2014,11,RI,0.0,
2014,12,RI,0.0,
2015,1,RI,0.0,
2015,2,RI,0.0,
2015,3,RI,0.0,
2015,4,RI,0.0,
2015,5,RI,0.0,
2015,6,RI,0.0,
2015,7,RI,0.0,
2015,8,RI,0.0,
2015,9,RI,0.0,
2015,10,RI,0.0,
2015,11,RI,0.0,
2015,12,RI,0.0,
2016,1,RI,0.0,
2016,2,RI,0.0,
2016,3,RI,0.0,
2016,4,RI,0.0,
2016,5,RI,0.0,
2016,6,RI,0.0,
2016,7,RI,0.0,
2016,8,RI,0.0,
2016,9,RI,0.0,
2016,10,RI,0.0,
2016,11,RI,0.0,
2016,12,RI,0.0,
2017,1,RI,0.0,
2017,2,RI,0.0,
2017,3,RI,0.0,
2017,4,RI,0.0,
2017,5,RI,0.0,
2017,6,RI,0.0,
2017,7,RI,1.0,0.0
2017,8,RI,0.0,
2017,9,RI,0.0,
2017,10,RI,0.0,
2017,11,RI,0.0,
2017,12,RI,0.0,
2018,1,RI,4.0,0.11375
2018,2,RI,0.0,
2018,3,RI,4.0,-0.0390625
2018,4,RI,1.0,0.1
2018,5,RI,2.0,0.0
2018,6,RI,0.0,
2018,7,RI,0.0,
2018,8,RI,0.0,
2018,9,RI,1.0,0.136363636363636
2018,10,RI,0.0,
2018,11,RI,0.0,
2018,12,RI,0.0,
2019,1,RI,0.0,
2019,2,RI,0.0,
2019,3,RI,0.0,
2019,4,RI,0.0,
2019,5,RI,0.0,
2019,6,RI,0.0,
2019,7,RI,0.0,
2019,8,RI,0.0,
2019,9,RI,0.0,
2019,10,RI,0.0,
2019,11,RI,0.0,
2019,12,RI,0.0,
2020,1,RI,0.0,
2012,1,SC,0.0,
2012,2,SC,0.0,
2012,3,SC,0.0,
2012,4,SC,0.0,
2012,5,SC,0.0,
2012,6,SC,0.0,
2012,7,SC,0.0,
2012,8,SC,0.0,
2012,9,SC,0.0,
2012,10,SC,0.0,
2012,11,SC,0.0,
2012,12,SC,0.0,
2013,1,SC,0.0,
2013,2,SC,0.0,
2013,3,SC,0.0,
2013,4,SC,0.0,
2013,5,SC,0.0,
2013,6,SC,0.0,
2013,7,SC,0.0,
2013,8,SC,0.0,
2013,9,SC,0.0,
2013,10,SC,0.0,
2013,11,SC,0.0,
2013,12,SC,0.0,
2014,1,SC,0.0,
2014,2,SC,0.0,
2014,3,SC,0.0,
2014,4,SC,0.0,
2014,5,SC,0.0,
2014,6,SC,0.0,
2014,7,SC,0.0,
2014,8,SC,0.0,
2014,9,SC,0.0,
2014,10,SC,0.0,
2014,11,SC,0.0,
2014,12,SC,0.0,
2015,1,SC,0.0,
2015,2,SC,0.0,
2015,3,SC,0.0,
2015,4,SC,0.0,
2015,5,SC,0.0,
2015,6,SC,0.0,
2015,7,SC,0.0,
2015,8,SC,0.0,
2015,9,SC,0.0,
2015,10,SC,0.0,
2015,11,SC,0.0,
2015,12,SC,0.0,
2016,1,SC,0.0,
2016,2,SC,0.0,
2016,3,SC,0.0,
2016,4,SC,0.0,
2016,5,SC,0.0,
2016,6,SC,0.0,
2016,7,SC,0.0,
2016,8,SC,0.0,
2016,9,SC,0.0,
2016,10,SC,0.0,
2016,11,SC,0.0,
2016,12,SC,0.0,
2017,1,SC,0.0,
2017,2,SC,0.0,
2017,3,SC,0.0,
2017,4,SC,0.0,
2017,5,SC,0.0,
2017,6,SC,0.0,
2017,7,SC,4.0,0.0833333333333333
2017,8,SC,1.0,0.0
2017,9,SC,4.0,0.19375
2017,10,SC,7.0,0.13452380952381
2017,11,SC,1.0,0.111111111111111
2017,12,SC,2.0,0.05
2018,1,SC,4.0,0.09
2018,2,SC,1.0,0.25
2018,3,SC,5.0,0.0321428571428571
2018,4,SC,1.0,0.0
2018,5,SC,0.0,
2018,6,SC,2.0,0.3125
2018,7,SC,0.0,
2018,8,SC,1.0,0.4
2018,9,SC,2.0,0.193333333333333
2018,10,SC,1.0,0.21875
2018,11,SC,0.0,
2018,12,SC,0.0,
2019,1,SC,0.0,
2019,2,SC,0.0,
2019,3,SC,0.0,
2019,4,SC,0.0,
2019,5,SC,0.0,
2019,6,SC,1.0,0.354166666666667
2019,7,SC,10.0,0.17037037037037
2019,8,SC,0.0,
2019,9,SC,0.0,
2019,10,SC,0.0,
2019,11,SC,0.0,
2019,12,SC,0.0,
2020,1,SC,0.0,
2012,1,SD,0.0,
2012,2,SD,0.0,
2012,3,SD,0.0,
2012,4,SD,0.0,
2012,5,SD,0.0,
2012,6,SD,0.0,
2012,7,SD,0.0,
2012,8,SD,0.0,
2012,9,SD,0.0,
2012,10,SD,0.0,
2012,11,SD,0.0,
2012,12,SD,0.0,
2013,1,SD,0.0,
2013,2,SD,0.0,
2013,3,SD,0.0,
2013,4,SD,0.0,
2013,5,SD,0.0,
2013,6,SD,0.0,
2013,7,SD,0.0,
2013,8,SD,0.0,
2013,9,SD,0.0,
2013,10,SD,0.0,
2013,11,SD,0.0,
2013,12,SD,0.0,
2014,1,SD,0.0,
2014,2,SD,0.0,
2014,3,SD,0.0,
2014,4,SD,0.0,
2014,5,SD,0.0,
2014,6,SD,0.0,
2014,7,SD,0.0,
2014,8,SD,0.0,
2014,9,SD,0.0,
2014,10,SD,0.0,
2014,11,SD,0.0,
2014,12,SD,0.0,
2015,1,SD,0.0,
2015,2,SD,0.0,
2015,3,SD,0.0,
2015,4,SD,0.0,
2015,5,SD,0.0,
2015,6,SD,0.0,
2015,7,SD,0.0,
2015,8,SD,0.0,
2015,9,SD,0.0,
2015,10,SD,0.0,
2015,11,SD,0.0,
2015,12,SD,0.0,
2016,1,SD,0.0,
2016,2,SD,0.0,
2016,3,SD,0.0,
2016,4,SD,0.0,
2016,5,SD,0.0,
2016,6,SD,0.0,
2016,7,SD,0.0,
2016,8,SD,0.0,
2016,9,SD,0.0,
2016,10,SD,0.0,
2016,11,SD,0.0,
2016,12,SD,0.0,
2017,1,SD,0.0,
2017,2,SD,0.0,
2017,3,SD,0.0,
2017,4,SD,0.0,
2017,5,SD,0.0,
2017,6,SD,0.0,
2017,7,SD,0.0,
2017,8,SD,2.0,0.156666666666667
2017,9,SD,0.0,
2017,10,SD,0.0,
2017,11,SD,0.0,
2017,12,SD,0.0,
2018,1,SD,0.0,
2018,2,SD,1.0,0.16
2018,3,SD,4.0,0.1703125
2018,4,SD,0.0,
2018,5,SD,0.0,
2018,6,SD,0.0,
2018,7,SD,0.0,
2018,8,SD,2.0,0.161111111111111
2018,9,SD,0.0,
2018,10,SD,0.0,
2018,11,SD,0.0,
2018,12,SD,0.0,
2019,1,SD,0.0,
2019,2,SD,0.0,
2019,3,SD,0.0,
2019,4,SD,0.0,
2019,5,SD,0.0,
2019,6,SD,0.0,
2019,7,SD,0.0,
2019,8,SD,0.0,
2019,9,SD,0.0,
2019,10,SD,0.0,
2019,11,SD,0.0,
2019,12,SD,0.0,
2020,1,SD,0.0,
2012,1,TN,0.0,
2012,2,TN,0.0,
2012,3,TN,0.0,
2012,4,TN,0.0,
2012,5,TN,0.0,
2012,6,TN,0.0,
2012,7,TN,0.0,
2012,8,TN,0.0,
2012,9,TN,0.0,
2012,10,TN,0.0,
2012,11,TN,0.0,
2012,12,TN,0.0,
2013,1,TN,0.0,
2013,2,TN,0.0,
2013,3,TN,0.0,
2013,4,TN,0.0,
2013,5,TN,0.0,
2013,6,TN,0.0,
2013,7,TN,0.0,
2013,8,TN,0.0,
2013,9,TN,0.0,
2013,10,TN,0.0,
2013,11,TN,0.0,
2013,12,TN,0.0,
2014,1,TN,0.0,
2014,2,TN,0.0,
2014,3,TN,0.0,
